avg_height,turn_rate,bearing,trajectory_curvature,angular_acceleration,angular_velocity,distance_traveled,displacement,jerk,vertical_acceleration,up_down_direction,angle_to_horizon,average_speed,average_velocity_magnitude,average_velocity_direction,new_cluster_label,matches_herring_gull
19.76923076923077,712.3119913348943,173.09151128259828,-0.8119327691542999,42.48669356876242,-136.22884233277298,2086.6045618616145,277.2986329295838,-520.4047034394243,-24.287851225116967,-0.4358974358974358,-5.69202912928998,763.7334072745595,763.7334072745595,173.09151128259828,20,False
16.555555555555557,751.365246322295,150.47741774902843,0.17073581431051615,120.84932435042315,-23.622819049327173,3255.2662101522187,101.95834201153319,7477.152806782623,-9.440004434723194,-0.08552816674801414,-1.7662752939520576,950.4230325279584,950.4230325279584,150.47741774902843,21,False
18.8,567.5535545275704,172.84813477828524,2.9681303720185204,29.059803678454596,38.2775517643525,381.49817179382933,48.32390030044513,36.252624563759255,-10.293541233239702,-0.17978662999019787,2.681220678798874,92.07055095992484,92.07055095992484,172.84813477828524,22,False
12.571428571428571,718.9608859404776,150.8001883762812,-1.154247095717103,-68.46979894699386,0.5773394551591928,3518.6226683916693,367.7501959763967,5930.52074082655,0.6281901777521458,-0.2818379394500946,5.440777176972872,1002.4257094895718,1002.4257094895718,150.8001883762812,23,False
13.631578947368421,645.8654051570039,168.307783218753,-2.8082127343855623,100.08841266039457,-12.614972615878468,1563.6563222532213,343.1571667158274,-3447.5864046490747,2.2956614164241333,0.22184215999396067,7.442563465260993,476.25828879407095,476.25828879407095,168.307783218753,24,False
14.3,823.5412176270867,195.07306667032543,-26.656134360263813,-7.170342629979489,-273.53278990489923,517.790254276917,192.7445820390957,1159.4970144051383,1.9124530247913631,0.5520524474738833,2.638148167279299,254.70388067994716,254.70388067994716,195.07306667032543,25,False
14.4,820.371111812006,146.62424961082914,-1.0027474500793354,329.8353295926787,-202.52292897749055,131.06067007438986,21.93270520408004,-293.05331714239486,9.79967527806945,0.28888888888888886,-4.77740526291849,71.7618208049203,71.7618208049203,146.62424961082914,26,False
17.454545454545453,669.7530283244812,136.60907423299085,3.328594726166217,-96.72523220276582,18.255894510760058,173.42084094577336,33.37258169165242,99.24516428630344,21.486295089624708,0.38181818181818183,-0.841644150821882,87.56975237734102,87.56975237734102,136.60907423299085,27,False
9.583333333333334,621.383907281164,232.70032423938213,2.5678301003882433,129.36452684549837,120.29157222794348,699.9103398045559,16.947855422545867,2871.44975685746,5.020729424741585,-0.06154574548966636,0.21524119822114846,331.37513343543526,331.37513343543526,232.70032423938213,28,False
9.714285714285714,717.0177678163109,229.72666369360965,1.7428660583628526,-53.059221117878934,98.30465988751814,836.2997314683323,55.992745309430966,1277.0247810567366,-1.1020265045688549,0.07778257931976326,-3.2645176973571988,339.4370011638864,339.4370011638864,229.72666369360965,29,False
11.222222222222221,759.139007777585,220.77426363461723,7.629833648199282,-13.128967305330555,107.14179679668591,533.6522836181223,53.875811857615844,1573.378770497045,1.1921175544931912,0.119617833424335,-0.22837528704342702,158.64338623789314,158.64338623789314,220.77426363461723,30,False
11.421052631578947,754.3983484934738,210.8046817521395,1.8383228855004992,-127.58549830026249,-15.13650100950535,389.7646767474804,8.228853385960443,1030.514047761266,1.7699226255091587,0.08984613547288685,-2.029939236872526,104.2704696540138,104.2704696540138,210.8046817521395,31,False
11.714285714285714,786.0472750060266,223.887782514514,3.473419726227657,-127.50037273464581,-47.42709153202666,68.53740313709943,5.911570472458596,1.3325608038032728,-1.5932106970139601,-0.034110736433166144,-3.0326762686457163,29.497032322870115,29.497032322870115,223.887782514514,32,False
3.6153846153846154,709.1978002512907,214.40134773501623,3.641475359620508,-293.8591974964821,28.34232097590443,476.4041663074223,109.7415151542223,-1234.4106884374444,-23.71850842020149,-0.3791578612671557,-9.805401302061629,223.84901691242285,223.84901691242285,214.40134773501623,33,False
-4.0,634.4736626989144,186.74767147948327,2.2739139827026715,-73.58681183194062,35.971797195587776,1426.428218313947,159.5573969676887,616.029156421311,40.49150296992803,-0.14244891395915252,-3.506528401574871,447.276459551638,447.276459551638,186.74767147948327,34,False
1.95,721.5666661752566,173.3082640531599,1.6798427737680168,-114.87227023305662,-46.13142265918563,2596.7310383729746,323.28371588221484,-811.1068404057694,23.254817928827187,0.2493447647503661,4.885104636852239,775.4414049750393,775.4414049750393,173.3082640531599,35,False
12.857142857142858,736.1390709528567,191.3889048258714,1.842192354641453,4.1210373459217315,-54.26927689652404,2918.054522756463,84.18770917331301,1656.6407609904459,-3.0092306024152697,0.15385326631021748,8.294717177522504,827.7520019187568,827.7520019187568,191.3889048258714,36,False
21.285714285714285,830.821194341794,178.21964278445998,1.7818954616051725,46.15494841715034,-53.123166888783324,1889.0503854635244,54.3527878036035,837.0752633297424,2.1390387068377863,-0.14940843474068274,5.472273022868693,536.361467354928,536.361467354928,178.21964278445998,37,False
16.428571428571427,779.4565329773776,183.22412303709532,1.5060696384826706,-24.876730857445555,-17.843843756491463,1093.0899554382465,76.15078925256124,1881.918001112206,-31.907909937520667,-0.166676955685207,2.3999990480174462,478.95687168762146,478.95687168762146,183.22412303709532,38,False
-29.6,589.4082746485119,160.92985484256488,9.140630755213921,159.47316696002085,-63.22356151863583,417.7001501091354,111.16074200498348,-3886.040858747165,-70.12167877839335,0.04494665749754947,5.48077685427234,235.54300495388023,235.54300495388023,160.92985484256488,39,False
6.9,837.1070071283012,180.1567102679106,-3.513481868013259,485.08870265686113,-191.6976517753438,379.4711810706139,137.91027852168884,424.60698113420455,72.50572801616735,0.5393598899705937,1.8693446941155503,211.2507256230618,211.2507256230618,180.1567102679106,40,False
20.11111111111111,699.0224109520047,206.22853780731558,0.4890933642433888,164.6314970956011,3.4177858860941086,1633.6347957171517,44.25799856795664,549.7701145987576,18.868291301483765,0.06645435190240834,10.11415625156274,418.09910211796347,418.09910211796347,206.22853780731558,41,False
20.058823529411764,719.9732371099798,188.91666424261993,5.45501957177088,63.249229441964545,101.83532119131925,1103.3198145191113,298.06837545707265,-5.240206191611329,19.333365509734207,0.2172665638484256,7.726115032754665,255.74312647797097,255.74312647797097,188.91666424261993,42,False
18.789473684210527,793.2837648361483,176.5705785613482,2.7569972769919344,-34.350045125703275,8.049195563529137,549.5045205635536,28.793300831104347,-8.051510370039914,10.907281705279658,0.30041003913104175,4.2168372961737335,164.9163682001423,164.9163682001423,176.5705785613482,43,False
19.105263157894736,836.1248315919867,191.9448941188704,0.7100007406168513,-171.80851400147782,10.978893560167569,588.6412733541237,34.10815337934,230.03473800233405,2.677745396025032,-0.47031308735965294,-5.770965255000518,177.93425019104617,177.93425019104617,191.9448941188704,44,False
14.75,838.1463761941036,198.62744908018098,-5.4612844521568515,-130.1945016257136,-59.79441800821782,642.188539929952,27.93637119708429,-1917.5326538309212,4.92919454276545,-0.4813453685706279,-2.211753494051984,184.5589451176853,184.5589451176853,198.62744908018098,45,False
10.65,774.8087742783156,197.98994484510743,-3.8126920749399256,-60.1869762728871,-5.584433312455244,231.0697800905494,23.806170158059825,-103.87336665984378,-0.48789061129278477,-0.22462783866629302,-0.1447044637589261,68.78584244918257,68.78584244918257,197.98994484510743,46,False
17.647058823529413,740.2995889121854,204.6868979227117,-2.1389408803101846,-127.54333237184694,-6.363025845371142,754.5110423100452,149.44402483352266,1350.9074690103992,5.8620721899873685,0.2557041559783794,2.66792268450658,252.01511459103472,252.01511459103472,204.6868979227117,47,False
21.294117647058822,734.14501686413,195.88494053897716,2.858654176566108,123.2730784233836,9.291113513850268,1377.3884358815535,503.03921492749237,-816.1612594107103,8.914639554813158,0.4089473655749639,8.216971537819264,370.53816025034894,370.53816025034894,195.88494053897716,48,False
25.470588235294116,680.1692350514804,183.77156909557232,3.611609148446207,39.83114244772649,9.469992069168393,1933.0812547221726,20.875369601053194,119.97285219035777,-1.0375766073320447,-0.19259787655743693,3.406528641398331,567.6898901998651,567.6898901998651,183.77156909557232,49,False
15.8,832.8064116860717,174.28772616405493,1.8314612107587378,-72.05141338960163,-42.631682215046325,1072.3966366213374,299.11061316320587,-1363.6927574034216,-3.6090437379153024,-0.3422900398724465,1.0834951325346025,314.96263614653816,314.96263614653816,174.28772616405493,50,False
13.722222222222221,754.1153726831138,169.1602994732283,-3.2283621918676104,-68.97531948480955,2.097887685723002,386.7593770866787,183.44135977335281,2577.6890808452154,-21.956197823181583,0.10212592127570837,-3.4367974147625335,128.5842857185503,128.5842857185503,169.1602994732283,51,False
10.133333333333333,794.0821472530804,197.98931774294283,1.8297466801555287,88.52215792282452,75.05289521646631,279.9819708694873,132.14800795388476,816.1855561737824,2.9762311427109145,0.4780914437337575,-5.830912416250953,69.13049007962707,69.13049007962707,197.98931774294283,52,False
10.384615384615385,621.1405902227966,171.47594721571593,2.1107496906416694,33.046564426163684,1.969261679328621,427.6763996370103,25.441455028823928,-10.266912186340415,-3.87849290636539,-0.22226495315660852,-8.62484980714967,126.20468005962232,126.20468005962232,171.47594721571593,53,False
8.1,799.3499206059661,134.87187796936243,4.164714888146997,-505.42877084134295,351.7283301070183,1002.2665023764903,362.4162839569026,8708.948014792135,10.048614524120783,0.06819943394704735,6.721368522244228,531.2493351622669,531.2493351622669,134.87187796936243,54,False
11.1875,843.2589037119366,188.25130753209461,5.746196064802318,92.63364551395148,87.78149603345246,814.2487028172496,101.67624097722133,1364.6869038231928,2.8061473372243153,0.2468643939200371,6.7573495441772975,175.50261198905147,175.50261198905147,188.25130753209461,55,False
12.2,836.8026650736456,236.21133364600715,4.069920989193636,262.962413370073,8.765809722830795,743.2625469419622,92.15309489774057,2327.2348392763784,-0.8651100929761671,-0.046004370622823615,1.4535378659793907,247.6813121156024,247.6813121156024,236.21133364600715,56,False
10.3,535.439567196622,203.48664311954494,9.020389558250063,238.7319102582091,93.52253840881939,74.22952367239445,18.315408903290592,70.32819819652299,1.292456076454819,0.15913201254311046,6.965692527975508,42.552916688255586,42.552916688255586,203.48664311954494,57,False
13.0,806.9018165985472,193.7562124337473,2.302132140926243,298.81424226635323,-274.1249893699049,290.5886668328586,15.54710683978494,796.2898957154842,5.010143816579491,0.15913201254311046,-0.5545933096412531,113.27442643528754,113.27442643528754,193.7562124337473,58,False
13.6,1042.1099277525457,245.21506707976596,-8.547493402851522,-92.55153854486583,-81.41778447834677,151.05459797763274,62.379386426156515,872.4843948662474,3.2369727987977073,0.4494665749754947,4.37900790592074,94.77190610110158,94.77190610110158,245.21506707976596,59,False
13.6,1042.1099277525457,245.21506707976596,-8.547493402851522,-92.55153854486583,-81.41778447834677,151.05459797763274,62.379386426156515,872.4843948662474,3.2369727987977073,0.4494665749754947,4.37900790592074,94.77190610110158,94.77190610110158,245.21506707976596,60,False
18.0,681.0365380655354,119.72269695909772,1.042931638077964,120.20155668443323,-158.5305767769522,165.2281746718998,21.558920977904148,-237.5163004852381,3.2605987322042678,0.07339758434175737,-7.426454668110518,93.78693348417475,93.78693348417475,119.72269695909772,61,False
15.133333333333333,752.3569071529255,124.04481056515866,5.492467703054381,26.580432613809666,-106.19042213802196,184.83888513747195,20.867331091759507,174.96129315378968,0.14664610674293854,-0.23421601750764795,-8.7756582600537,74.64111717566894,74.64111717566894,124.04481056515866,62,False
14.916666666666666,803.1148689395253,138.84549470148633,16.842275327741845,250.32774463351785,1.3199241422820933,146.71650507810244,15.104787301906732,315.28710170365997,1.1633209694667976,-0.3077287274483318,-0.39508297319887026,71.16948392812769,71.16948392812769,138.84549470148633,63,False
30.1,425.11181231198174,118.81857080820176,-1.0942755623560472,-43.897630776208864,144.18187863137192,1395.9653027514473,194.97549718229638,-5529.530282322378,4.11698727970388,0.24444444444444444,0.733879341038956,690.8474967967834,690.8474967967834,118.81857080820176,64,False
24.066666666666666,767.4634392558676,147.22285005253815,-5.985457082513895,73.09892873769275,189.75950840984967,2293.640190164013,365.91856869130834,-3153.772954705582,2.5224195077569935,-0.18270075374338327,0.5631743135683263,816.5062951347143,816.5062951347143,147.22285005253815,65,False
24.61111111111111,768.7066348047517,187.65919737462127,-5.110230619591951,46.71895649186202,30.68005418029808,2434.5768250303454,325.5099772696969,1904.0639150120767,-32.042887405543965,-0.05280786895875597,-2.1637910376779876,720.8482296058579,720.8482296058579,187.65919737462127,66,False
13.8,904.1426832952052,165.3688051555897,-1.1703931321462488,204.88659345040216,1.5083795389989898,2164.211856179552,1.7066128944327983,-289.2660215346992,1.0334940137385253,-0.21030447747976558,2.5678709772146076,645.5323769408318,645.5323769408318,165.3688051555897,67,False
13.823529411764707,862.9972775579485,174.0414540826854,0.22120236804698198,136.44330347505473,25.6573418140834,1780.397193477353,328.51223819457033,-562.7107597278597,-6.1716546135464645,-0.4061183653774261,-1.0927165791229179,630.1749163731882,630.1749163731882,174.0414540826854,68,False
12.7,1182.6559260314777,218.69145132994333,-0.410299730325666,65.93329683668402,171.78314794690925,2096.407935251299,286.7870972410676,-16003.615101645844,5.961638533739283,0.3146266024828463,-4.057177187113671,1319.8960878931596,1319.8960878931596,218.69145132994333,69,False
16.625,912.9043677743574,194.06479972597316,-0.8328395451422276,-111.31343645637169,33.097396018025925,3411.516921216675,68.14266854441838,2278.132609018035,5.9359236147772885,0.5192664837628366,-0.6831981021696194,1290.1411825632192,1290.1411825632192,194.06479972597316,70,False
18.307692307692307,895.4402796002105,185.3846700991149,-1.1967644640395987,135.50743241457963,-66.56546140336326,2581.2396085313962,102.97001350971753,2937.7767886110933,4.5467102969627815,0.4738483138433907,-0.9260658527066559,1219.89835066255,1219.89835066255,185.3846700991149,71,False
5.181818181818182,847.5428642041284,168.33662703895826,1.5454915413962,138.0554644993149,-190.46380575178375,290.4215316895222,105.93809792786536,1271.246456015019,-8.64295391899214,0.018521694664415903,3.1767968319679216,148.62331125203758,148.62331125203758,168.33662703895826,72,False
7.5,894.7039677670697,159.80749689162482,4.998660189477353,209.3712723723514,-50.15349855304097,447.5644344960034,105.08974741118406,999.9429789853581,-2.584130316003094,0.12669200760253424,0.4235409180471153,139.39985221771997,139.39985221771997,159.80749689162482,73,False
10.263157894736842,896.7104849508229,185.8507562561814,3.6293834140952415,190.8276729234159,11.564293858669396,586.247035033709,14.727781519601058,-314.450012109184,2.6543576768532873,0.22162046749978753,-0.10401167928391104,178.36363727263037,178.36363727263037,185.8507562561814,74,False
16.071428571428573,990.9344415209224,209.06705159862648,4.926465131376198,-138.63199927332582,42.90725958973946,496.50128618230474,58.73419206449177,200.48644350503994,22.898278101008867,0.22349507813383712,2.1344012631153118,214.49743606078295,214.49743606078295,209.06705159862648,75,False
15.3,580.6557514260951,196.58865480851725,5.26100694285069,-167.24669533244608,83.39682468506278,91.0050986886902,39.28368234974802,153.12878046247152,3.6522336765951673,0.26967994498529685,15.704862417858259,45.4530703446044,45.4530703446044,196.58865480851725,76,False
24.571428571428573,829.1693822120573,205.7278993662223,0.4239880788630494,-278.64048517917365,56.08400663579221,1260.2550753063736,45.787962309925945,-284.30684082792175,-27.467390387710523,-0.26519741765271837,-2.589877479027151,538.0477956254258,538.0477956254258,205.7278993662223,77,False
15.833333333333334,614.1358405410963,158.10533558229315,-1.3335588168862715,-127.53122077671851,-19.238104651755954,1247.51867644088,15.284308292883598,285.323189830164,-2.981634063374572,-0.09241377067782293,3.359151481082106,404.5360127381361,404.5360127381361,158.10533558229315,78,False
1.5555555555555556,637.4007655006819,139.25052394110355,2.8571284725193524,-160.87511290385325,38.25827505911727,672.8204719405489,54.39891516195653,-1161.9301131176942,4.3578819282520955,0.15131906424648656,3.8570043168007837,215.68222759112206,215.68222759112206,139.25052394110355,79,False
2.8666666666666667,633.8211908659375,124.38203551842818,0.5641060740312163,-18.164896959267214,-82.7610766688252,625.1464811147603,94.29637675899868,510.26113828191836,3.245419376842066,0.20193241203216045,4.054026650539152,241.00962135478747,241.00962135478747,124.38203551842818,80,False
3.5,840.5888959368987,152.7217985233687,2.1219879067399767,111.63767515288436,155.88650626356485,705.586414231199,94.99054358823588,1166.8663253588836,17.500394337215177,0.05619396567649798,-2.8986007505964793,260.43497098229875,260.43497098229875,152.7217985233687,81,False
-1.7272727272727273,967.7672552264493,155.36890827843052,-1.0624412134732184,-80.03891892063722,-7.9048822002077435,469.85110194554954,231.7728682143408,-1994.0444829915602,5.902850409632098,-0.07339758434175737,-3.1946557527222215,206.66207518693892,206.66207518693892,155.36890827843052,82,False
23.866666666666667,729.9177736995999,147.2449019526777,1.0182245909509526,178.20402623328337,66.86622076028718,645.1242383875049,171.39254385769055,1015.2853616955663,30.68864846441886,0.561904761904762,5.759797802215561,210.19405959419723,210.19405959419723,147.2449019526777,83,False
52.375,771.6472225218822,190.2012116297923,-1.0077158385088911,111.204215191886,-85.9192815741103,749.7825162234249,156.38077299953295,1324.8601686461357,9.297845962991362,0.6108840083916778,5.083507221526684,227.9211302344843,227.9211302344843,190.2012116297923,84,False
64.0,722.9710250076694,190.355062240579,-0.9969508808213331,25.308003418829415,20.397102932465728,1124.4308830440461,206.37638183396504,-456.86551685211396,6.040832115905687,0.10557230146166802,1.033512363290464,344.40752181850434,344.40752181850434,190.355062240579,85,False
65.3076923076923,679.1119292954595,206.07041451364898,-2.267860293991363,39.21014885994757,-136.5621581304282,881.0912450268453,126.33912145204182,-992.2008378811963,-26.315568150277283,-0.3742013362170691,-5.610608161707294,401.3291838647947,401.3291838647947,206.07041451364898,86,False
1.75,910.1610557045021,176.44222815868818,-5.001926781110717,153.71308978164177,7.103452161529549,319.34551174535545,121.5594238380218,817.4554317877418,-19.516038543763987,-0.3077287274483318,-1.372596630666449,126.71168288883746,126.71168288883746,176.44222815868818,87,False
-69.7,937.000195075876,172.28382474710034,-2.945976951519011,-12.137938794404363,-46.10613611891091,2848.814558035702,357.02391125161125,-733.5843430672951,-17.73272562146223,-0.34044479710445746,-3.2440966113589282,834.4032865133863,834.4032865133863,172.28382474710034,88,False
-78.57142857142857,845.8157698219429,186.63203823424968,0.7237294890835253,-10.197551122449568,-1.6952269803095508,3589.5784847716322,510.32684618101257,3270.325613979468,99.11123498363078,0.05769497486633155,-4.11180913834035,998.1581154112391,998.1581154112391,186.63203823424968,89,False
-68.25,774.5298867666261,198.06163153245842,0.6276082361450407,67.59418657663416,-33.658869264995275,3509.3016763942464,3.0889836132773874,1208.1465626520276,-12.470589417419445,0.2902384773114308,-9.970085779139215,1027.1686994684696,1027.1686994684696,198.06163153245842,90,False
64.77777777777777,881.2782914202412,209.29541856280193,-2.0172027470634606,92.72383836576519,-0.27394827108813047,2127.8851746943155,476.2851519883837,-2496.932659116609,137.27480458148008,0.301640965556443,0.737531981098658,707.7518590008897,707.7518590008897,209.29541856280193,91,False
60.2,831.7083825433958,212.82860249764863,-1.6761517612154289,-73.03017433027202,103.42606543537707,1748.0383049859158,232.81445194272652,-444.86679759483997,-11.456501858708606,0.180861298461743,-2.09825011647039,518.7298385436634,518.7298385436634,212.82860249764863,92,False
59.23809523809524,752.8181300947464,217.9163919704823,-0.8985366420192619,7.139262283784995,-23.163484921942878,1484.3498016737121,5.206959712679201,-316.29295358874776,3.6146413571779803,-0.41550257555092135,2.365675965373108,419.83190276449625,419.83190276449625,217.9163919704823,93,False
-8.0,787.5946020411673,202.1432047027814,-2.4963816796652627,44.57039028055446,-58.98389644540076,542.7561190583891,147.1571288053483,287.4854135432522,-14.145299704992716,-0.512280137450711,-4.873828961181315,161.9637266914358,161.9637266914358,202.1432047027814,94,False
-23.533333333333335,871.6346007860204,194.83711666903886,-1.8771897953769758,12.685954518336738,117.82352012262776,601.7878111362481,151.9545176992262,718.5840609310044,-53.59889421591616,-0.38251842611872483,-6.933271486212813,244.02357932186274,244.02357932186274,194.83711666903886,95,False
18.666666666666668,724.6720911448585,174.93041380095931,-1.0838918103761175,145.47133586755677,-76.10308087775142,710.8711813415059,163.5146642766747,6881.820614794171,-0.7051773474917747,-0.10687334289668038,1.5138544325535925,366.8645434865667,366.8645434865667,174.93041380095931,96,False
30.105263157894736,768.3691283091388,171.77333535833336,-0.6663674567698346,41.215159172494324,-38.66584272485198,1298.7376936248818,216.1608452362448,2605.0313388855297,1.8248361666324437,0.19941434720537293,2.6592084949510353,404.99000429210884,404.99000429210884,171.77333535833336,97,False
28.94736842105263,816.8190603074511,166.97731647679183,-2.4728056997012606,-125.96656717761628,-49.08814255544951,1055.3288609702092,58.63573398802896,-45.54334544700214,-11.0119546424794,-0.21765082444130218,2.1704646188311107,327.750438757123,327.750438757123,166.97731647679183,98,False
33.583333333333336,720.4287235748964,159.53529147468805,-4.690346379846287,-200.730046162474,-23.172779922418453,616.4819013446416,76.35534076062467,-875.8729458833805,-38.79204595016204,-0.5757575757575757,3.1376680882370818,310.1824083839068,310.1824083839068,159.53529147468805,99,False
11.533333333333333,799.9793217505788,163.5756749867871,5.18260776364736,44.913413960892164,-35.64221317439324,617.2504696689728,138.47438815347493,-72.55571443068402,4.262078700392652,-0.13801311186847084,-1.9473791379663041,177.29826195639225,177.29826195639225,163.5756749867871,100,False
11.76923076923077,644.3601695177798,170.5138197731072,1.4702311907433632,-68.2640629256521,150.15955667173205,684.7474924107254,21.58955337200016,562.5584887455088,-0.32006823358845865,0.2935682819759931,-0.013602893335147451,207.08924184715238,207.08924184715238,170.5138197731072,101,False
14.411764705882353,684.9719595871113,190.3421148813921,-3.6890271828546353,48.18683396377617,8.599439858409891,775.8746633489621,19.28734198743041,222.04174382578873,0.5171465110827529,0.30485167251951856,-0.1883408449734736,187.62706547829023,187.62706547829023,190.3421148813921,102,False
15.875,690.9836024737815,179.99857195587282,-2.115783936957991,88.78620447217425,-105.44719444902505,1123.74540787269,111.38380238450368,-6158.384037857159,-0.29131354553458666,0.008439494725697222,4.084699012857533,348.5431326852766,348.5431326852766,179.99857195587282,103,False
17.25,806.6684721777949,161.6684710236231,-2.290066658151601,93.2043723184591,-29.025592535054425,1086.5195730509906,6.1940002265125145,-113.81452985776492,-4.174596191996815,-0.050421948408961074,-0.7224777365799767,336.273731468812,336.273731468812,161.6684710236231,104,False
15.3125,972.8993358661626,170.4934811154714,-11.155552927682303,-139.87267841725216,-12.645689584367817,894.6714458970694,119.61214945231617,-237.02201360045086,-2.88073355545203,-0.331990046995912,-6.531469916299725,266.58792947484426,266.58792947484426,170.4934811154714,105,False
13.526315789473685,1003.628990546394,180.74767463404487,-9.059419576875692,-131.18160777220152,-2.1856563135135514,117.84594839906053,33.0352419148973,254.14218343165538,-8.022171814471132,-0.5363879507478305,-8.509451620814236,36.44627903279521,36.44627903279521,180.74767463404487,106,False
